46;3;blakely79;24;1;-0.009;12.814;-0.016;0.741;2.298;0.2788;2.307;0.2065;2.547;0.2256;2.953;0.2016;4.645;0.0719;4.853;0.0576;5.011;0.0509;5.038;0.0297;6.281;0.0195;7.45;0.0107;8.062;0.0122;8.138;0.00955;9.906;0.00211;10.128;0.00348;10.822;0.00478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;4;raju91;1;1;0.461;0.5848;0.937;0.365;0.916;0.2811;1.458;0.1631;1.394;0.1205;1.87;0.0768;1.892;0.0579;2.823;0.0405;2.369;0.0326;2.37;0.0231;2.891;0.00947;3.367;0.00898;3.389;0.00591;3.78;0.00281;4.212;0.00261;4.342;0.00302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;4;raju91;2;2;0.445;0.4822;0.927;0.2668;1.39;0.1104;1.872;0.0611;1.852;0.0507;2.293;0.0212;2.796;0.0125;2.815;0.0179;3.32;0.00774;3.799;0.00635;3.783;0.00341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;4;raju91;3;3;0.522;0.5441;0.52;0.4371;0.928;0.2217;1.442;0.0903;1.437;0.0594;1.888;0.0302;1.862;0.0199;2.375;0.00722;2.847;0.00337;2.844;0.00271;3.321;0.00196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;4;raju91;4;4;0.509;0.6103;0.947;0.3853;1.429;0.2058;1.452;0.1835;1.889;0.1221;1.87;0.0856;2.396;0.0452;2.397;0.0356;2.834;0.0286;2.835;0.02;3.816;0.0188;3.296;0.0104;4.301;0.00571;3.803;0.00339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;4;raju91;5;5;0.376;0.2937;0.659;0.1208;0.941;0.0739;1.115;0.0467;1.072;0.0375;1.289;0.0263;1.311;0.0218;1.66;0.00648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;5;goodhead92;1;1;0.912;0.8166;1.041;0.3981;1.881;0.2513;2.007;0.209;2.718;0.1289;3.095;0.0744;3.609;0.068;4.023;0.03;4.518;0.0342;5.073;0.00354;6.32;0.00138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;5;goodhead92;2;1;1.008;0.4018;1.009;0.1843;1.958;0.103;2.053;0.1464;2.995;0.0644;3.01;0.0554;3.9;0.021;4.055;0.0199;4.936;0.0246;5.02;0.00276;6.955;0.00082;7.053;0.00016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;5;goodhead92;3;1;1.04;0.6806;2.013;0.2694;3.035;0.1486;4.059;0.0455;5.082;0.0149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;5;goodhead92;4;1;1.04;0.4906;1.107;0.336;2.019;0.2129;2.18;0.2238;3.004;0.0846;3.181;0.0824;4.002;0.0242;4.372;0.0258;5.08;0.00925;5.344;0.00805;7.038;0.00055;7.495;0.00029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
