Electron energy spectrum from 2.56 eV to 10 MeV (September 5, 2011)
301
e     2.5550E-06   1.0000E+00
e     2.6550E-06   1.0000E+00
e     2.7588E-06   1.0000E+00
e     2.8668E-06   1.0000E+00
e     2.9789E-06   1.0000E+00
e     3.0955E-06   1.0000E+00
e     3.2166E-06   1.0000E+00
e     3.3424E-06   1.0000E+00
e     3.4732E-06   1.0000E+00
e     3.6091E-06   1.0000E+00
e     3.7503E-06   1.0000E+00
e     3.8970E-06   1.0000E+00
e     4.0495E-06   1.0000E+00
e     4.2079E-06   1.0000E+00
e     4.3725E-06   1.0000E+00
e     4.5436E-06   1.0000E+00
e     4.7213E-06   1.0000E+00
e     4.9060E-06   1.0000E+00
e     5.0980E-06   1.0000E+00
e     5.2974E-06   1.0000E+00
e     5.5047E-06   1.0000E+00
e     5.7200E-06   1.0000E+00
e     5.9438E-06   1.0000E+00
e     6.1764E-06   1.0000E+00
e     6.4180E-06   1.0000E+00
e     6.6691E-06   1.0000E+00
e     6.9300E-06   1.0000E+00
e     7.2011E-06   1.0000E+00
e     7.4829E-06   1.0000E+00
e     7.7756E-06   1.0000E+00
e     8.0798E-06   1.0000E+00
e     8.3959E-06   1.0000E+00
e     8.7244E-06   1.0000E+00
e     9.0657E-06   1.0000E+00
e     9.4204E-06   1.0000E+00
e     9.7890E-06   1.0000E+00
e     1.0172E-05   1.0000E+00
e     1.0570E-05   1.0000E+00
e     1.0983E-05   1.0000E+00
e     1.1413E-05   1.0000E+00
e     1.1860E-05   1.0000E+00
e     1.2324E-05   1.0000E+00
e     1.2806E-05   1.0000E+00
e     1.3307E-05   1.0000E+00
e     1.3827E-05   1.0000E+00
e     1.4368E-05   1.0000E+00
e     1.4931E-05   1.0000E+00
e     1.5515E-05   1.0000E+00
e     1.6122E-05   1.0000E+00
e     1.6752E-05   1.0000E+00
e     1.7408E-05   1.0000E+00
e     1.8089E-05   1.0000E+00
e     1.8797E-05   1.0000E+00
e     1.9532E-05   1.0000E+00
e     2.0296E-05   1.0000E+00
e     2.1090E-05   1.0000E+00
e     2.1916E-05   1.0000E+00
e     2.2773E-05   1.0000E+00
e     2.3664E-05   1.0000E+00
e     2.4590E-05   1.0000E+00
e     2.5552E-05   1.0000E+00
e     2.6552E-05   1.0000E+00
e     2.7590E-05   1.0000E+00
e     2.8670E-05   1.0000E+00
e     2.9792E-05   1.0000E+00
e     3.0957E-05   1.0000E+00
e     3.2169E-05   1.0000E+00
e     3.3427E-05   1.0000E+00
e     3.4735E-05   1.0000E+00
e     3.6094E-05   1.0000E+00
e     3.7506E-05   1.0000E+00
e     3.8974E-05   1.0000E+00
e     4.0499E-05   1.0000E+00
e     4.2083E-05   1.0000E+00
e     4.3730E-05   1.0000E+00
e     4.5441E-05   1.0000E+00
e     4.7219E-05   1.0000E+00
