12C energy spectrum from 55.9 keV to 100 GeV (September 5, 2011)
301
12C   5.5890E-02   1.0000E+00
12C   5.8077E-02   1.0000E+00
12C   6.0349E-02   1.0000E+00
12C   6.2710E-02   1.0000E+00
12C   6.5163E-02   1.0000E+00
12C   6.7712E-02   1.0000E+00
12C   7.0362E-02   1.0000E+00
12C   7.3114E-02   1.0000E+00
12C   7.5975E-02   1.0000E+00
12C   7.8947E-02   1.0000E+00
12C   8.2036E-02   1.0000E+00
12C   8.5245E-02   1.0000E+00
12C   8.8580E-02   1.0000E+00
12C   9.2046E-02   1.0000E+00
12C   9.5647E-02   1.0000E+00
12C   9.9389E-02   1.0000E+00
12C   1.0328E-01   1.0000E+00
12C   1.0732E-01   1.0000E+00
12C   1.1152E-01   1.0000E+00
12C   1.1588E-01   1.0000E+00
12C   1.2041E-01   1.0000E+00
12C   1.2512E-01   1.0000E+00
12C   1.3002E-01   1.0000E+00
12C   1.3511E-01   1.0000E+00
12C   1.4039E-01   1.0000E+00
12C   1.4588E-01   1.0000E+00
12C   1.5159E-01   1.0000E+00
12C   1.5752E-01   1.0000E+00
12C   1.6368E-01   1.0000E+00
12C   1.7009E-01   1.0000E+00
12C   1.7674E-01   1.0000E+00
12C   1.8366E-01   1.0000E+00
12C   1.9084E-01   1.0000E+00
12C   1.9831E-01   1.0000E+00
12C   2.0607E-01   1.0000E+00
12C   2.1413E-01   1.0000E+00
12C   2.2251E-01   1.0000E+00
12C   2.3121E-01   1.0000E+00
12C   2.4026E-01   1.0000E+00
12C   2.4966E-01   1.0000E+00
12C   2.5943E-01   1.0000E+00
12C   2.6958E-01   1.0000E+00
12C   2.8012E-01   1.0000E+00
12C   2.9108E-01   1.0000E+00
12C   3.0247E-01   1.0000E+00
12C   3.1430E-01   1.0000E+00
12C   3.2660E-01   1.0000E+00
12C   3.3938E-01   1.0000E+00
12C   3.5266E-01   1.0000E+00
12C   3.6645E-01   1.0000E+00
12C   3.8079E-01   1.0000E+00
12C   3.9569E-01   1.0000E+00
12C   4.1117E-01   1.0000E+00
12C   4.2726E-01   1.0000E+00
12C   4.4397E-01   1.0000E+00
12C   4.6134E-01   1.0000E+00
12C   4.7939E-01   1.0000E+00
12C   4.9815E-01   1.0000E+00
12C   5.1764E-01   1.0000E+00
12C   5.3789E-01   1.0000E+00
12C   5.5894E-01   1.0000E+00
12C   5.8081E-01   1.0000E+00
12C   6.0353E-01   1.0000E+00
12C   6.2714E-01   1.0000E+00
12C   6.5168E-01   1.0000E+00
12C   6.7718E-01   1.0000E+00
12C   7.0368E-01   1.0000E+00
12C   7.3121E-01   1.0000E+00
12C   7.5982E-01   1.0000E+00
12C   7.8955E-01   1.0000E+00
12C   8.2044E-01   1.0000E+00
12C   8.5254E-01   1.0000E+00
12C   8.8590E-01   1.0000E+00
12C   9.2056E-01   1.0000E+00
12C   9.5658E-01   1.0000E+00
12C   9.9401E-01   1.0000E+00
12C   1.0329E+00   1.0000E+00
12C   1.0733E+00   1.0000E+00
12C   1.1153E+00   1.0000E+00
12C   1.1590E+00   1.0000E+00
12C   1.2043E+00   1.0000E+00
12C   1.2514E+00   1.0000E+00
12C   1.3004E+00   1.0000E+00
12C   1.3513E+00   1.0000E+00
12C   1.4041E+00   1.0000E+00
12C   1.4591E+00   1.0000E+00
12C   1.5162E+00   1.0000E+00
12C   1.5755E+00   1.0000E+00
12C   1.6372E+00   1.0000E+00
12C   1.7012E+00   1.0000E+00
12C   1.7678E+00   1.0000E+00
12C   1.8370E+00   1.0000E+00
12C   1.9089E+00   1.0000E+00
12C   1.9836E+00   1.0000E+00
12C   2.0612E+00   1.0000E+00
12C   2.1419E+00   1.0000E+00
12C   2.2257E+00   1.0000E+00
12C   2.3128E+00   1.0000E+00
12C   2.4033E+00   1.0000E+00
12C   2.4973E+00   1.0000E+00
12C   2.5951E+00   1.0000E+00
12C   2.6966E+00   1.0000E+00
12C   2.8022E+00   1.0000E+00
12C   2.9118E+00   1.0000E+00
12C   3.0258E+00   1.0000E+00
12C   3.1442E+00   1.0000E+00
12C   3.2673E+00   1.0000E+00
12C   3.3952E+00   1.0000E+00
12C   3.5281E+00   1.0000E+00
12C   3.6662E+00   1.0000E+00
12C   3.8097E+00   1.0000E+00
12C   3.9588E+00   1.0000E+00
12C   4.1137E+00   1.0000E+00
12C   4.2748E+00   1.0000E+00
12C   4.4421E+00   1.0000E+00
12C   4.6160E+00   1.0000E+00
12C   4.7967E+00   1.0000E+00
12C   4.9845E+00   1.0000E+00
12C   5.1796E+00   1.0000E+00
12C   5.3824E+00   1.0000E+00
12C   5.5932E+00   1.0000E+00
12C   5.8121E+00   1.0000E+00
12C   6.0397E+00   1.0000E+00
12C   6.2762E+00   1.0000E+00
12C   6.5220E+00   1.0000E+00
12C   6.7773E+00   1.0000E+00
12C   7.0427E+00   1.0000E+00
12C   7.3185E+00   1.0000E+00
12C   7.6051E+00   1.0000E+00
12C   7.9030E+00   1.0000E+00
12C   8.2125E+00   1.0000E+00
12C   8.5342E+00   1.0000E+00
12C   8.8685E+00   1.0000E+00
12C   9.2158E+00   1.0000E+00
12C   9.5768E+00   1.0000E+00
12C   9.9520E+00   1.0000E+00
12C   1.0342E+01   1.0000E+00
12C   1.0747E+01   1.0000E+00
12C   1.1168E+01   1.0000E+00
12C   1.1606E+01   1.0000E+00
12C   1.2061E+01   1.0000E+00
12C   1.2533E+01   1.0000E+00
12C   1.3024E+01   1.0000E+00
12C   1.3535E+01   1.0000E+00
12C   1.4065E+01   1.0000E+00
