3He energy spectrum from 13.9 keV to 25.3 GeV (September 1, 2011)
301
3He   1.3973E-02   1.0000E+00
3He   1.4519E-02   1.0000E+00
3He   1.5087E-02   1.0000E+00
3He   1.5677E-02   1.0000E+00
3He   1.6291E-02   1.0000E+00
3He   1.6928E-02   1.0000E+00
3He   1.7590E-02   1.0000E+00
3He   1.8279E-02   1.0000E+00
3He   1.8994E-02   1.0000E+00
3He   1.9737E-02   1.0000E+00
3He   2.0509E-02   1.0000E+00
3He   2.1311E-02   1.0000E+00
3He   2.2145E-02   1.0000E+00
3He   2.3011E-02   1.0000E+00
3He   2.3912E-02   1.0000E+00
3He   2.4847E-02   1.0000E+00
3He   2.5819E-02   1.0000E+00
3He   2.6829E-02   1.0000E+00
3He   2.7879E-02   1.0000E+00
3He   2.8970E-02   1.0000E+00
3He   3.0103E-02   1.0000E+00
3He   3.1281E-02   1.0000E+00
3He   3.2505E-02   1.0000E+00
3He   3.3776E-02   1.0000E+00
3He   3.5098E-02   1.0000E+00
3He   3.6471E-02   1.0000E+00
3He   3.7898E-02   1.0000E+00
3He   3.9380E-02   1.0000E+00
3He   4.0921E-02   1.0000E+00
3He   4.2522E-02   1.0000E+00
3He   4.4186E-02   1.0000E+00
3He   4.5914E-02   1.0000E+00
3He   4.7711E-02   1.0000E+00
3He   4.9577E-02   1.0000E+00
3He   5.1517E-02   1.0000E+00
3He   5.3532E-02   1.0000E+00
3He   5.5627E-02   1.0000E+00
3He   5.7803E-02   1.0000E+00
3He   6.0065E-02   1.0000E+00
3He   6.2415E-02   1.0000E+00
3He   6.4856E-02   1.0000E+00
3He   6.7394E-02   1.0000E+00
3He   7.0031E-02   1.0000E+00
3He   7.2770E-02   1.0000E+00
3He   7.5617E-02   1.0000E+00
3He   7.8576E-02   1.0000E+00
3He   8.1650E-02   1.0000E+00
3He   8.4845E-02   1.0000E+00
3He   8.8164E-02   1.0000E+00
3He   9.1613E-02   1.0000E+00
3He   9.5198E-02   1.0000E+00
3He   9.8922E-02   1.0000E+00
3He   1.0279E-01   1.0000E+00
3He   1.0681E-01   1.0000E+00
3He   1.1099E-01   1.0000E+00
3He   1.1534E-01   1.0000E+00
3He   1.1985E-01   1.0000E+00
3He   1.2454E-01   1.0000E+00
3He   1.2941E-01   1.0000E+00
3He   1.3447E-01   1.0000E+00
3He   1.3973E-01   1.0000E+00
3He   1.4520E-01   1.0000E+00
3He   1.5088E-01   1.0000E+00
3He   1.5679E-01   1.0000E+00
3He   1.6292E-01   1.0000E+00
3He   1.6929E-01   1.0000E+00
3He   1.7592E-01   1.0000E+00
3He   1.8280E-01   1.0000E+00
3He   1.8995E-01   1.0000E+00
3He   1.9739E-01   1.0000E+00
3He   2.0511E-01   1.0000E+00
3He   2.1313E-01   1.0000E+00
3He   2.2147E-01   1.0000E+00
3He   2.3014E-01   1.0000E+00
3He   2.3914E-01   1.0000E+00
3He   2.4850E-01   1.0000E+00
3He   2.5822E-01   1.0000E+00
3He   2.6833E-01   1.0000E+00
3He   2.7883E-01   1.0000E+00
3He   2.8974E-01   1.0000E+00
3He   3.0108E-01   1.0000E+00
3He   3.1286E-01   1.0000E+00
3He   3.2510E-01   1.0000E+00
3He   3.3782E-01   1.0000E+00
3He   3.5104E-01   1.0000E+00
3He   3.6477E-01   1.0000E+00
3He   3.7905E-01   1.0000E+00
3He   3.9388E-01   1.0000E+00
3He   4.0929E-01   1.0000E+00
3He   4.2531E-01   1.0000E+00
3He   4.4195E-01   1.0000E+00
3He   4.5925E-01   1.0000E+00
3He   4.7722E-01   1.0000E+00
3He   4.9589E-01   1.0000E+00
3He   5.1530E-01   1.0000E+00
3He   5.3546E-01   1.0000E+00
3He   5.5642E-01   1.0000E+00
3He   5.7819E-01   1.0000E+00
3He   6.0082E-01   1.0000E+00
3He   6.2433E-01   1.0000E+00
3He   6.4877E-01   1.0000E+00
3He   6.7416E-01   1.0000E+00
3He   7.0054E-01   1.0000E+00
3He   7.2796E-01   1.0000E+00
3He   7.5645E-01   1.0000E+00
3He   7.8606E-01   1.0000E+00
3He   8.1682E-01   1.0000E+00
3He   8.4879E-01   1.0000E+00
3He   8.8202E-01   1.0000E+00
3He   9.1654E-01   1.0000E+00
3He   9.5242E-01   1.0000E+00
3He   9.8970E-01   1.0000E+00
3He   1.0284E+00   1.0000E+00
3He   1.0687E+00   1.0000E+00
