Proton energy spectrum from 4.65 keV to 3.8 GeV (September 5, 2011)
300
p     1.6569E+00   1.0000E+00
p     1.7219E+00   1.0000E+00
p     1.7895E+00   1.0000E+00
p     1.8597E+00   1.0000E+00
p     1.9327E+00   1.0000E+00
p     2.0086E+00   1.0000E+00
p     2.0874E+00   1.0000E+00
p     2.1694E+00   1.0000E+00
p     2.2545E+00   1.0000E+00
p     2.3431E+00   1.0000E+00
p     2.4351E+00   1.0000E+00
p     2.5308E+00   1.0000E+00
p     2.6302E+00   1.0000E+00
p     2.7335E+00   1.0000E+00
p     2.8410E+00   1.0000E+00
p     2.9526E+00   1.0000E+00
p     3.0687E+00   1.0000E+00
p     3.1894E+00   1.0000E+00
p     3.3148E+00   1.0000E+00
p     3.4453E+00   1.0000E+00
p     3.5808E+00   1.0000E+00
p     3.7217E+00   1.0000E+00
p     3.8683E+00   1.0000E+00
p     4.0206E+00   1.0000E+00
p     4.1789E+00   1.0000E+00
p     4.3436E+00   1.0000E+00
p     4.5147E+00   1.0000E+00
p     4.6927E+00   1.0000E+00
p     4.8777E+00   1.0000E+00
p     5.0701E+00   1.0000E+00
p     5.2702E+00   1.0000E+00
p     5.4782E+00   1.0000E+00
p     5.6944E+00   1.0000E+00
p     5.9194E+00   1.0000E+00
p     6.1532E+00   1.0000E+00
p     6.3964E+00   1.0000E+00
p     6.6494E+00   1.0000E+00
p     6.9124E+00   1.0000E+00
p     7.1860E+00   1.0000E+00
p     7.4705E+00   1.0000E+00
p     7.7664E+00   1.0000E+00
p     8.0742E+00   1.0000E+00
p     8.3944E+00   1.0000E+00
p     8.7274E+00   1.0000E+00
p     9.0739E+00   1.0000E+00
p     9.4343E+00   1.0000E+00
p     9.8092E+00   1.0000E+00
p     1.0199E+01   1.0000E+00
p     1.0605E+01   1.0000E+00
p     1.1027E+01   1.0000E+00
p     1.1467E+01   1.0000E+00
p     1.1924E+01   1.0000E+00
p     1.2400E+01   1.0000E+00
p     1.2895E+01   1.0000E+00
p     1.3411E+01   1.0000E+00
p     1.3947E+01   1.0000E+00
p     1.4506E+01   1.0000E+00
p     1.5087E+01   1.0000E+00
p     1.5692E+01   1.0000E+00
p     1.6322E+01   1.0000E+00
